player,hard_elo,clay_elo,grass_elo,overall_elo,hard_matches,clay_matches,grass_matches,current_rank,days_since_last_match,recent_form_residual
Hermoso X.,1498.0526966883442,1498.3846244912281,1497.8223812059414,1497.8223812059414,4,4,0,454.0,4534.0,
Herrero Linana A.,1483.2344476574467,1483.3841775701817,1483.2344476574467,1483.2344476574467,0,1,0,358.0,411.0,
Hesse A.,1472.2333324816045,1465.485836389248,1461.3999809972624,1456.9769509345347,6,14,1,821.0,1197.0,-0.18765909779143478
Hewitt D.,1489.8638710457644,1489.897392618866,1489.897392618866,1489.897392618866,1,0,0,437.0,1469.0,
Hibi M.,1490.5511374841944,1490.592261861319,1490.592261861319,1490.592261861319,7,0,0,176.0,2029.0,
Hibino N.,1407.7821184223126,1375.9532482893173,1405.539483049745,1357.7821184223126,133,38,13,235.0,47.0,-0.09014648635310629
Higuita Barraza M.,1487.1898842491441,1487.355332427269,1487.1898842491441,1487.1898842491441,0,1,0,1080.0,516.0,
Hingis M.,1500.3084602155686,1500.402109226913,1500.3794984535261,1500.5170151780603,27,2,3,18.0,6920.0,-0.08742868903544176
Hives Z.,1497.0720179180794,1494.7966053702582,1494.1877628350487,1494.7966053702582,6,0,1,571.0,1524.0,
Hladikova T.,1500.084077616319,1500.0842886444648,1500.084077616319,1500.084077616319,0,5,0,258.0,6248.0,
Hlavackova A.,1492.4550253438756,1493.5111210884277,1493.4965975772757,1485.624456747466,43,26,24,825.0,2988.0,-0.17148645864785278
Hobgarski K.,1483.6386617169173,1484.1286912185396,1483.6386617169173,1483.6386617169173,0,3,0,292.0,1567.0,
Hoch E.,1499.939603549491,1499.9396060956306,1499.939603549491,1499.939603549491,0,1,0,549.0,6977.0,
Hodzic M.,1479.7613843509766,1479.6090243362148,1479.6090243362148,1479.6090243362148,1,0,0,334.0,48.0,
Hofmanova N.,1499.5902164568618,1499.5903816023244,1499.5902164568618,1499.5902164568618,0,2,0,317.0,5526.0,
Hogenkamp R.,1483.4834791258895,1487.087528290801,1486.2197320300456,1475.701383311026,16,18,8,207.0,2559.0,-0.23273236229033453
Holland I.,1499.2351272782425,1499.2352730000525,1499.2352730000525,1499.2352730000525,4,0,0,181.0,5339.0,
Hon P.,1452.4536508323229,1468.2789852702513,1463.1642530442027,1459.1682426233463,54,2,3,158.0,40.0,0.252081026431504
Honcova M.,1498.5892524983171,1498.5921719632718,1498.5892524983171,1498.5892524983171,0,3,0,260.0,4793.0,
Hong H.H.,1499.6369624418276,1499.636699703803,1499.636699703803,1499.636699703803,1,0,0,662.0,5094.0,
Hontama M.,1417.5317015334904,1426.7788769488031,1434.6359125841661,1426.7788769488031,39,0,1,203.0,38.0,-0.15702705239021958
Hosogi S.,1481.0815019959791,1480.95674110825,1480.95674110825,1480.95674110825,1,0,0,256.0,1069.0,
Hourigan P.M.,1497.0414157218045,1497.0743591310213,1497.0743591310213,1497.0743591310213,1,0,0,447.0,2427.0,
Hovde L.,1490.7186140480305,1491.1257967196075,1491.1257967196075,1491.1257967196075,1,0,0,286.0,905.0,
Hozumi E.,1482.8549320334525,1484.2081833760105,1486.0186981584147,1484.2081833760105,11,0,1,591.0,1469.0,-0.1992689750398856
Hradecka L.,1482.5095534461848,1500.1342462612895,1490.419817817785,1482.151986062105,104,92,9,495.0,2061.0,-0.003628071581872727
Hrdinova E.,1499.7243791303354,1499.7710948238605,1499.7321840621228,1499.705787853879,2,2,1,303.0,5891.0,
Hruncakova V.,1467.8493849241381,1478.9517930696359,1491.5223460618022,1475.6153005901392,9,3,5,113.0,1048.0,-0.1178093148270053
Hsieh S.,1499.9412582698264,1499.9412582698264,1499.9412435671015,1499.9412582698264,0,0,1,125.0,7004.0,
Hsieh S.W.,1507.1186082860522,1460.5353451276417,1484.2167946148734,1472.9032719813208,205,57,42,23.0,1196.0,-0.15194591554252307
Hsu C.W.,1498.8064136180449,1498.803560746708,1498.803560746708,1498.803560746708,1,0,0,327.0,3856.0,
Hsu C.Y.,1499.5800003709098,1499.5800003709098,1499.5800003709098,1499.5800003709098,1,0,0,280.0,4933.0,
Hu Y.Y.,1499.3803120166058,1499.3800780646227,1499.3800780646227,1499.3800780646227,2,0,0,297.0,5094.0,
Huck V.,1499.9188487883753,1499.918859253671,1499.9188487883753,1499.9188487883753,0,1,0,268.0,6668.0,
Hui K.,1488.436036278173,1488.6308621776066,1488.6308621776066,1488.6308621776066,1,0,0,872.0,914.0,
Hunter S.,1496.8386209298078,1494.657821535263,1497.4803228342928,1499.4245013497205,17,5,1,180.0,33.0,0.016089405046769978
Ianchuk O.,1499.0277465165882,1499.0274049498228,1499.0274049498228,1499.0274049498228,1,0,0,267.0,4051.0,
Iatcenko P.,1498.8727118214551,1499.3101828402048,1499.3101828402048,1499.3101828402048,2,0,0,181.0,303.0,
Ibragimova A.,1507.0394328798232,1506.4079223734113,1507.0394328798232,1507.0394328798232,0,2,0,275.0,45.0,
Ignatik A.,1490.9442017439524,1490.8855242343045,1490.8855242343045,1490.8855242343045,1,0,0,209.0,1770.0,
Iliev S.,1486.0783301707722,1485.6570651972413,1486.0783301707722,1486.0783301707722,0,1,0,931.0,1196.0,
Imanishi M.,1499.2525201200287,1499.2521732153896,1499.2521732153896,1499.2521732153896,1,0,0,211.0,4345.0,
In-Albon Y.,1429.0236703216765,1429.3498179517683,1429.1714474467167,1420.4491284372418,1,7,1,149.0,1188.0,
Inglis M.,1448.4759577870905,1454.7625572739394,1442.2530755174348,1437.805188825303,27,3,4,151.0,82.0,-0.0265910003758566
Inoue H.,1475.3590502471816,1475.1446652235834,1475.1446652235834,1475.1446652235834,2,0,0,215.0,370.0,
Irigoyen M.,1496.1275348862116,1496.7127404380517,1495.500435204857,1495.500435204857,3,7,0,204.0,3849.0,-0.25068316564709164
Ishii S.,1509.7737467196212,1511.3648041760523,1511.3648041760523,1511.3648041760523,4,0,0,188.0,529.0,
Ishizu S.,1499.9088606046503,1499.9184300226468,1499.9184300226468,1499.9184300226468,5,0,0,204.0,4624.0,
Ito A.,1482.5373542752184,1478.0262939579522,1476.3917701993842,1478.0262939579522,17,0,2,235.0,28.0,0.04582077576075855
Ivakhnenko V.,1496.2135779393768,1496.5078439353426,1495.812204844202,1495.812204844202,1,8,0,228.0,2593.0,
Ivanov V.,1495.4119225869104,1495.450180459514,1495.450180459514,1495.450180459514,1,0,0,1001.0,2428.0,
Ivanova E.,1499.5908666584628,1499.4130056042031,1499.2658144629509,1499.2658144629509,15,10,0,175.0,5428.0,0.01984462263971304
Ivanovic A.,1532.1863161061942,1514.114001282877,1508.9421304466646,1542.6925749167528,346,106,49,31.0,3652.0,-0.2948146377756795
Iyer T.,1499.892350710787,1499.884377835791,1499.884377835791,1499.884377835791,1,0,0,354.0,6920.0,
Jabeur O.,1641.5315202071029,1625.5530228884345,1646.8480083292673,1662.2533707252962,209,89,56,59.0,433.0,-0.2847436735568794
Jackson J.,1499.3939448395768,1499.3773461108276,1499.4269281838488,1499.296568054694,9,1,2,271.0,6578.0,-0.23464873719626203
Jacquemot E.,1457.312842502875,1445.4084358921066,1463.4384521285915,1456.4421573239943,25,23,4,104.0,38.0,-0.06453989136935961
Jaksic J.,1496.9317417747857,1495.564879203137,1495.2785461814644,1494.4917078520741,12,3,2,212.0,3736.0,-0.40112726461894344
Jakupovic D.,1468.2304269323558,1476.4062904924244,1476.0752000615437,1456.5959508651688,28,17,7,267.0,1130.0,-0.012920558925045955
Jamrichova R.,1456.0956265346229,1456.5578114053658,1453.01290943866,1453.01290943866,2,1,0,310.0,551.0,
Jang S.,1440.9703373332266,1444.1767482213334,1444.1767482213334,1444.1767482213334,9,0,0,244.0,670.0,
Jang S.J.,1483.2213998247796,1483.123930083393,1483.123930083393,1483.123930083393,17,0,0,204.0,2903.0,-0.26593097931276066
Jani R-L.,1485.8004545857677,1485.848399740622,1485.8004545857677,1485.8004545857677,0,1,0,195.0,1434.0,
Jani R.L.,1447.6989129279593,1435.336034867973,1433.220419417811,1433.220419417811,2,19,0,169.0,1132.0,-0.17505901623498893
Janicijevic S.,1471.235434200096,1477.9315385161208,1469.072993967267,1469.072993967267,1,9,0,245.0,153.0,-0.0691994830742989
Jankovic J.,1519.352587775988,1507.6723446279875,1503.2218606565689,1520.217626243797,400,168,56,68.0,3289.0,-0.19656304786694473
Jeanjean L.,1350.4533517399866,1430.5646814037975,1416.5029089870177,1380.5646814037975,17,22,5,117.0,27.0,0.048930215525872456
Jeong B.,1492.676693703326,1492.763255729507,1492.763255729507,1492.763255729507,1,0,0,688.0,1440.0,
Ji C.M.,1499.8068679036626,1499.8068764984664,1499.8068764984664,1499.8068764984664,2,0,0,584.0,6174.0,
Jiang X.,1490.0785426465343,1490.4202368309534,1490.4202368309534,1490.4202368309534,1,0,0,511.0,1049.0,
Jidkova A.,1499.4857023344098,1499.4440196783944,1499.3035158306361,1499.3035158306361,10,4,0,280.0,6242.0,-0.2755691803813598
Jimenez Kasintseva V.,1462.1415751990407,1446.331383114026,1444.2461805558535,1438.8492777094673,15,7,1,120.0,27.0,-0.07359933917182837
Jimenez V.,1481.519287817276,1475.3289787526953,1473.4823187871536,1473.4823187871536,5,2,0,175.0,1222.0,
Joao Koehler M.,1499.8880432751725,1499.888049109632,1499.8880432751725,1499.8880432751725,0,1,0,630.0,6327.0,
Johansson M.,1495.5576611159777,1495.3738974160656,1496.875260862052,1492.0967171977736,35,70,11,228.0,4115.0,-0.04810407666527955
Joint M.,1515.6910627563025,1504.3340582848107,1526.2797707664363,1517.549795590929,56,11,10,75.0,4.0,-0.09107868492769544
Jones E.,1483.8039353646468,1491.053414828901,1490.2192592266708,1490.2192592266708,10,1,0,139.0,27.0,-0.05245817407872955
Jones F.,1473.728651824029,1464.1769298173654,1425.8875797861342,1434.7196620635975,16,13,16,106.0,62.0,-0.2211377181308406
Jones S.,1498.4085193514231,1498.6614704485162,1498.2303149163201,1498.2303149163201,8,3,0,183.0,4976.0,-0.18971190600593552
Jorovic I.,1468.3010883564784,1467.6518539126737,1471.6650337633325,1455.3554407163906,14,9,4,417.0,1770.0,-0.20375805540464187
Jovanovski B.,1495.4849048770852,1493.0144346783343,1494.4667335845766,1488.1340577082597,155,39,23,120.0,3751.0,-0.09844677605807262
Jovic I.,1686.1170465790992,1686.1170465790992,1686.1170465790992,1736.1170465790992,47,17,9,16.0,11.0,-0.005698366495133
Jozami B.,1500.0732357196564,1500.0733061448632,1500.0732357196564,1500.0732357196564,0,5,0,134.0,6400.0,
Jugic-Salkic M.,1499.1010813781777,1499.140759383174,1499.0275317923722,1499.0275317923722,1,3,0,204.0,4948.0,
Jurikova L.,1499.5251024820132,1499.524999358963,1499.5251024820132,1499.5251024820132,0,3,0,253.0,5535.0,
Juvan K.,1491.602799972637,1530.7309522026214,1500.9298180094852,1519.9834353877975,53,29,13,93.0,185.0,-0.08973252957722727
Kabbaj Y.,1486.4611609326257,1487.914824754934,1486.4611609326257,1486.4611609326257,0,5,0,334.0,101.0,
Kalashnikova O.,1499.5165703818966,1499.5164897313346,1499.5164897313346,1499.5164897313346,1,0,0,310.0,4786.0,
Kalieva E.,1474.9986934012638,1452.0328346404053,1461.3967340538165,1461.3967340538165,11,4,0,120.0,16.0,0.09723796385427813
Kalinina A.,1486.5554596902643,1586.5554596902643,1486.5554596902643,1536.5554596902643,106,62,22,51.0,15.0,-0.1243685399957134
Kalinskaya A.,1714.7400789250685,1704.3655134200014,1686.0229212680629,1754.3655134200014,164,52,25,21.0,15.0,-0.020384483849856472
Kamenskaya V.,1498.5270197335326,1498.494165368129,1498.5270197335326,1498.5270197335326,0,1,0,210.0,3413.0,
Kanepi K.,1515.9887736996995,1471.3498199814285,1466.2763588058174,1482.3873872392564,256,149,38,133.0,1095.0,-0.016294276457559376
Kang J.,1498.18762550456,1498.1881575086786,1498.1881575086786,1498.1881575086786,1,0,0,378.0,3323.0,
Kania P.,1494.9925978328565,1494.1783185790896,1493.6004245343995,1492.3398105350157,10,4,2,186.0,3702.0,-0.15204906592333173
Kapros A.,1499.9100968643143,1499.9100930778109,1499.9100930778109,1499.9100930778109,1,0,0,310.0,6558.0,
Kapshay V.,1499.5165091473964,1499.5164675562696,1499.5164675562696,1499.5164675562696,1,0,0,279.0,4786.0,
Karatancheva L.,1479.1205325717235,1479.4876173603873,1479.1205325717235,1479.1205325717235,0,1,0,288.0,152.0,
Karatancheva S.,1499.8965676160465,1499.8965655400757,1499.8965655400757,1499.8965655400757,1,0,0,128.0,6410.0,
Karatantcheva S.,1488.51530454214,1489.8317751357836,1490.696556752749,1480.863468860655,43,28,9,203.0,2910.0,-0.2747919712201615
Kartal S.,1633.187239927539,1605.3667563619867,1605.3667563619867,1655.3667563619867,29,7,17,54.0,173.0,0.10166902027444213
Kasatkina D.,1543.4466861989374,1593.1515308722464,1551.3000364988577,1559.0393119878433,333,136,62,68.0,17.0,-0.09833470097842917
Kato M.,1484.96670001929,1483.88394947289,1482.7121906916052,1480.5084695336363,21,2,1,514.0,2707.0,-0.06054356227967189
Kawa K.,1457.2965453251686,1520.173308990979,1487.5114591386532,1485.3259803331207,18,21,3,131.0,39.0,-0.0949760671533797
Kenin S.,1480.6800230765086,1563.0754812850978,1476.541711573354,1521.4127738767543,227,65,27,115.0,14.0,-0.013190838727163312
Keothavong A.,1497.11515710698,1497.2308225881322,1496.9804690454082,1494.0102295628847,66,18,24,217.0,4815.0,-0.19981252843348393
Kerber A.,1570.0123221753072,1544.059009708129,1550.6583331704214,1573.5267310802606,453,143,114,221.0,789.0,-0.2608241724521237
Kerkhove L.,1492.2736981938456,1490.4276458175696,1489.6065247024792,1487.9042953630253,8,3,2,201.0,2616.0,-0.07672709275083073
Kessler M.,1581.5731116716136,1539.822071899632,1559.928467537467,1589.822071899632,70,15,16,58.0,16.0,-0.09702487064776066
Keys M.,1744.5750350953936,1744.5750350953936,1744.5750350953936,1794.5750350953936,332,145,79,24.0,9.0,-0.09447555108773575
Khazaniuk D.,1500.0126905927684,1500.0164976720662,1500.0164976720662,1500.0164976720662,2,0,0,228.0,2902.0,
Khromacheva I.,1475.296355623455,1468.3830171993766,1462.8367229434848,1457.7984193489754,11,12,1,290.0,1195.0,-0.40241696490877077
Kichenok L.,1495.7854593857505,1495.304234616138,1495.8097367807034,1495.304234616138,15,0,1,304.0,3632.0,-0.11416079067310075
Kichenok N.,1493.1026783951902,1493.5625773326249,1494.5854482980542,1491.4903212313036,10,4,4,419.0,3681.0,-0.2394108370529011
Kiick A.,1483.5767954220623,1483.2390163480964,1478.399333739435,1478.399333739435,12,5,0,270.0,1609.0,-0.04268087617123273
Kim S-J.,1499.7437803372582,1499.7437138587168,1499.7437138587168,1499.7437138587168,1,0,0,316.0,5458.0,
Kim S.J.,1499.4474162541933,1499.4473198855642,1499.4473198855642,1499.4473198855642,4,0,0,204.0,5823.0,
King V.,1495.5486445979698,1500.0875636327714,1497.4986614425827,1495.3011731967074,170,58,18,428.0,2904.0,-0.25448595030909277
Kiraly P.,1499.9157618174147,1499.9157730896454,1499.9157618174147,1499.9157618174147,0,1,0,530.0,6628.0,
Kirilenko M.,1511.4782573050854,1503.0021004668429,1502.2771581965908,1513.229634544417,241,80,32,134.0,4353.0,-0.16500292618371137
Klaffner M.,1498.9059367005905,1499.0430220540293,1498.728269986368,1498.728269986368,3,6,0,184.0,4708.0,
Klaschka C.,1499.8793459049214,1499.879358268135,1499.8793459049214,1499.8793459049214,0,1,0,171.0,6249.0,
Klepac A.,1499.0624333446974,1499.4641334608857,1499.1096810727724,1498.855335699515,16,18,2,500.0,5886.0,-0.28706890844565247
Kleybanova A.,1503.9672590173261,1500.0734294104334,1500.6492906186882,1503.1760037866845,132,42,15,83.0,4451.0,-0.007768080085262641
Klimovicova L.,1476.9768916664314,1477.7072694398516,1477.7072694398516,1477.7072694398516,2,0,0,131.0,210.0,
Kloesel S.,1499.3296975134606,1499.1940087133362,1499.066522560187,1498.9415691461388,8,13,1,791.0,6250.0,-0.19450923366380432
Klugman H.,1464.0256593041304,1464.0256593041304,1459.2463711179066,1464.0256593041304,0,0,6,416.0,62.0,
Knapp K.,1494.9862123509386,1503.0199979294127,1496.5025312915814,1496.2525311177578,98,95,11,130.0,3652.0,-0.06276271770579755
Knoll X.,1499.5248960817498,1499.5246017668123,1499.5248960817498,1499.5248960817498,0,1,0,565.0,4800.0,
Knutson G.,1464.03890281879,1465.1089215792806,1461.73675251143,1461.73675251143,2,1,0,223.0,138.0,
Kobori M.,1484.224207062202,1484.6733078186894,1484.6733078186894,1484.6733078186894,2,0,0,470.0,307.0,
Koch Benvenuto K.A.,1499.926553388683,1499.9265740418705,1499.926553388683,1499.926553388683,0,1,0,550.0,6773.0,
Koehler M.J.,1496.3415291849628,1495.6836685679607,1495.665191593981,1494.6919435817656,4,11,2,213.0,4507.0,-0.3038272927627648
Koevermans A.,1488.6424424872655,1488.6424424872655,1488.1692386766526,1488.6424424872655,0,0,1,190.0,445.0,
Kolar N.,1499.0945329566973,1499.0233738681543,1498.9824203759604,1498.9824203759604,1,3,0,241.0,4157.0,
Kolesnichenko A.,1499.8719738625718,1499.8719684919417,1499.8719684919417,1499.8719684919417,1,0,0,577.0,6186.0,
Komardina A.,1495.1201798914,1495.1333294228975,1495.1333294228975,1495.1333294228975,3,0,0,208.0,2372.0,
Kondratieva M.,1499.9996023199467,1499.9996374750897,1499.9996023199467,1499.9996023199467,0,2,0,236.0,6653.0,
Konjuh A.,1478.0146792451476,1459.9267728378256,1488.0600986556326,1447.4506091559388,89,35,24,508.0,467.0,-0.5406579979214186
Konta J.,1541.043765734646,1535.388908571164,1573.5868236765775,1585.388908571164,163,52,70,41.0,1839.0,0.016231466880289425
Kontaveit A.,1644.7918177958086,1557.2011577435492,1557.2011577435492,1607.2011577435492,209,81,35,81.0,1151.0,-0.2351103638085914
Kops-Jones R.,1499.8850678938545,1499.877815814209,1499.8858422741757,1499.877815814209,1,0,1,164.0,6913.0,
Korashvili O.,1499.0076253473399,1499.005947054944,1499.005947054944,1499.005947054944,1,0,0,565.0,4049.0,
Korneeva A.,1562.929750991215,1542.8753176333144,1554.8109974454849,1565.1829760971332,18,3,1,89.0,21.0,0.32096340586126565
Korpatsch T.,1513.2086735242683,1528.980128433011,1493.7957981788277,1543.7957981788277,49,55,14,47.0,14.0,0.1378978075262972
Koryttseva M.,1499.1270841351636,1498.8733787252013,1498.896451247912,1498.1593581979664,33,44,7,138.0,5458.0,0.053078390396463615
Kostanic J.,1499.950824680995,1499.950824680995,1499.950824680995,1499.950824680995,9,0,0,78.0,7135.0,
Kostanic T. J.,1499.9120952887188,1499.9121024393264,1499.9121024393264,1499.9121024393264,1,0,0,90.0,6579.0,
Kostanic Tosic J.,1499.413172544883,1499.3879165459302,1499.2187842762698,1499.115591919911,13,9,1,871.0,5844.0,-0.09256359997284197
Kostic N.,1495.3258651913154,1495.3099877136299,1495.3099877136299,1495.3099877136299,1,0,0,183.0,2393.0,
Kostova E.,1489.064288498141,1490.727879016974,1485.3915379921746,1485.3915379921746,8,15,0,227.0,2701.0,-0.05927651786050664
Kostovic T.,1475.5065964670616,1475.5439816002793,1476.3958174571496,1474.2281393411213,1,1,1,184.0,62.0,
Kostyuk M.,1859.2839519810586,1859.2839519810586,1700.3314581218992,1909.2839519810586,173,62,28,11.0,8.0,-0.027761595291600383
Kotliar Y.,1485.219067848772,1485.6598851176493,1485.219067848772,1485.219067848772,0,3,0,528.0,102.0,
Koukalova K.,1484.9606999050259,1492.3253847522178,1496.118455215922,1483.704217608381,31,18,15,115.0,3799.0,-0.36907840794310715
Kovackova A.,1483.2587003414758,1483.2696024764512,1483.2696024764512,1483.2696024764512,1,0,0,773.0,404.0,
Kovackova J.,1483.514420225072,1483.5981616587926,1483.5981616587926,1483.5981616587926,1,0,0,553.0,40.0,
Kovinic D.,1432.7552758559345,1532.7552758559345,1479.8423614307194,1482.7552758559345,98,94,6,1289.0,591.0,-0.09437868382059977
Kozlova K.,1465.8764156486025,1495.0378223980415,1483.8257906273557,1472.883633183874,94,37,10,145.0,1756.0,0.01965885816487356
Krajicek M.,1498.6468161322714,1498.5899826734735,1498.8783227579197,1497.1020952771933,64,28,25,403.0,4099.0,-0.09329645618083504
Kratzer A.,1498.1823899845506,1498.2486877436656,1498.2486877436656,1498.2486877436656,3,0,0,251.0,2951.0,
Kraus S.,1388.1389291124415,1419.3691855502127,1394.8312638442703,1373.2353858524016,10,10,2,85.0,15.0,-0.16198589303872665
Krawczyk D.,1494.1128999258435,1494.0070147180825,1494.1128999258435,1494.1128999258435,0,1,0,678.0,1973.0,
Krejcikova B.,1708.6223390852222,1592.7062320422808,1693.8480108488732,1743.8480108488732,156,60,39,26.0,14.0,-0.07799817276766752
Krejsova P.,1500.1896525002662,1500.1896525002662,1500.1481864172647,1500.1896525002662,0,0,2,280.0,3364.0,
Kremen I.,1499.5187863791507,1499.5185063883605,1499.5185063883605,1499.5185063883605,1,0,0,225.0,4786.0,
Kremer A.,1498.4551212995473,1498.9422601435758,1498.537036941591,1498.1524252238314,28,7,2,215.0,5431.0,-0.07202234411364711
Kriz N.,1499.9431290003397,1499.9431321536115,1499.9431290003397,1499.9431290003397,0,1,0,388.0,7040.0,
Krueger A.,1567.5224538355021,1545.74672766298,1545.74672766298,1595.74672766298,88,20,16,56.0,17.0,0.012238879342112874
Krunic A.,1417.7042332610686,1431.8853136335238,1455.5302560876826,1405.5302560876826,106,62,25,363.0,411.0,-0.20596478639890525
Ku Y.,1470.748134700255,1472.44944257588,1472.44944257588,1472.44944257588,2,0,0,305.0,349.0,
Kubka M.,1488.2384871663128,1488.2710299470446,1488.2384871663128,1488.2384871663128,0,1,0,472.0,1495.0,
Kucova K.,1429.2630406077326,1446.6698490285767,1453.2185245004116,1404.2377284537888,49,43,8,507.0,1048.0,-0.23425736593964963
Kucova Z.,1498.1742260066785,1498.9260452269236,1498.2284710014935,1497.999063910107,10,7,1,197.0,5437.0,0.0016882113042810953
Kudermetova P.,1490.9029115522978,1450.2617128362085,1453.086492966052,1463.7260550348904,39,10,7,108.0,30.0,-0.016357356314986082
Kudermetova V.,1593.1752932602876,1593.1752932602876,1593.1752932602876,1643.1752932602876,205,87,41,31.0,318.0,-0.20373043690691328
Kudryavtseva A.,1487.3850083678528,1495.2103904832315,1495.381945120008,1483.6423407148225,129,49,28,292.0,3275.0,0.079716034784304
Kulambayeva Z.,1491.4274857655842,1491.376181247315,1491.376181247315,1491.376181247315,1,0,0,524.0,1798.0,
Kulichkova E.,1493.0229123016131,1493.78068409297,1491.1920391954395,1488.2627047291176,28,12,4,164.0,3322.0,-0.15907199860128635
Kulikova R.,1499.9636805836603,1499.709209248591,1500.1283550936996,1499.8997928204226,12,5,5,191.0,5528.0,-0.014636406841425531
Kumkhum L.,1487.202333283783,1480.4667289836134,1482.7778779198075,1475.6527172015044,48,5,4,107.0,2617.0,-0.09215495066290252
Kung L.,1489.172582897172,1468.4464802507425,1477.3165903686745,1470.80397031156,8,6,2,206.0,515.0,-0.21558772225199258
Kuryanovich I.,1499.9399964656238,1499.9399941103934,1499.9399941103934,1499.9399941103934,1,0,0,241.0,6984.0,
Kustova D.,1499.7367525703455,1499.6239667184946,1499.5742721417244,1499.5742721417244,9,4,0,165.0,5662.0,-0.0859170919552914
Kutuzova V.,1498.768048410162,1499.3338319609732,1498.8469145099589,1498.4636576643222,9,16,3,208.0,5578.0,-0.22241040322094904
Kuwata H.,1490.0935169713268,1489.227857919526,1488.204407046367,1488.204407046367,8,1,0,248.0,2699.0,
Kuzmova V.,1460.5377937726983,1480.7585249965575,1475.517578652585,1458.6166747655157,73,26,9,134.0,1332.0,-0.05683933521952539
Kuznetsova S.,1544.4175984680237,1504.0489815670574,1491.0681662936706,1526.7494262829423,386,158,55,40.0,1889.0,-0.13275708840585587
Kvitova P.,1608.25045651382,1526.2306926372873,1610.875520251789,1576.2306926372873,488,151,92,543.0,370.0,-0.46627618011520205
Laine E.,1499.8192767815292,1499.8065483731184,1499.787092670508,1499.787092670508,9,1,0,365.0,6604.0,-0.14398322825167703
Laisne K.,1499.7096889806353,1499.701499181692,1499.681225990995,1499.681225990995,1,2,0,312.0,6306.0,
Lakhani I.,1499.9253122347104,1499.9253122347104,1499.9253122347104,1499.9253122347104,1,0,0,357.0,6753.0,
Lalami N.,1499.3239975410738,1499.4138929747019,1499.2685595547987,1499.2685595547987,1,7,0,503.0,5241.0,
Lamens S.,1487.8555166748959,1495.8433781211434,1480.9125609832283,1495.4162648584638,40,15,11,134.0,75.0,-0.31426484558718837
Lansere S.,1491.5922934333441,1488.333596542277,1488.4526311914476,1488.4526311914476,2,1,0,271.0,1053.0,
Lao D.,1480.1903807372914,1473.679497994719,1477.5793385558895,1473.679497994719,7,0,3,239.0,1889.0,-0.2520632287641553
Lapko V.,1480.4669595692337,1491.983613479555,1484.7926016087363,1478.2491101210833,28,10,6,408.0,1796.0,-0.1871813334872967
Lapushchenkova A.,1499.369395381379,1499.4841452952692,1499.167651452744,1499.0724211491026,10,11,1,107.0,5869.0,0.0972465164619255
Larcherde Brito M.,1494.9978949724984,1497.5907331817089,1500.3894433242476,1495.894948753045,39,11,19,249.0,3735.0,0.20946316778061796
Larriere V.,1500.0292935700204,1499.9016628291772,1499.9337751238334,1499.9337751238334,3,1,0,175.0,5206.0,
Larsson J.,1465.3113465829779,1498.87184409442,1478.8584305046088,1460.5762899417125,163,135,17,215.0,2414.0,-0.0701174218973189
Laskutova K.,1479.2316650713506,1479.0503540273037,1479.0503540273037,1479.0503540273037,1,0,0,366.0,712.0,
Lazaro A.,1495.413833093804,1495.1010263974536,1495.413833093804,1495.413833093804,0,1,0,279.0,1924.0,
Lee C.Y.,1509.3427869216034,1510.808150301646,1510.808150301646,1510.808150301646,2,0,0,179.0,39.0,
Lee G.,1455.8723584725992,1455.8915641249075,1455.8723584725992,1455.8723584725992,0,6,0,312.0,880.0,
Lee P.C.,1498.987014467024,1498.9899857230316,1498.9899857230316,1498.9899857230316,1,0,0,529.0,3854.0,
Lee S.R.,1498.155192920616,1498.1556452897946,1498.1556452897946,1498.1556452897946,2,0,0,435.0,3632.0,
Lee Y-H.,1498.8274944796826,1498.827504215596,1498.827504215596,1498.827504215596,1,0,0,218.0,3855.0,
Lee Y.H.,1492.4580468261966,1492.521467933483,1492.521467933483,1492.521467933483,6,0,0,384.0,3135.0,
Lee Y.R.,1499.7273407887988,1499.729100381693,1499.729100381693,1499.729100381693,5,0,0,450.0,4729.0,
Leme Da Silva N.V.,1497.8870418790532,1497.7924826188478,1497.7924826188478,1497.7924826188478,2,0,0,1206.0,354.0,
Lemoine Q.,1492.670798790378,1492.0430140385733,1491.7626070733281,1491.7626070733281,1,3,0,262.0,2658.0,
Lepchenko V.,1418.9143314473108,1457.8204374208528,1457.8204374208528,1407.8204374208528,207,108,33,172.0,48.0,-0.004938761569873773
Lertcheewakarn N.,1497.294528699955,1496.766706914693,1497.519404811364,1496.766706914693,19,0,3,174.0,5164.0,-0.20758614250858418
Lertpitaksinchai N.,1498.5645971773874,1498.5631290297886,1498.5631290297886,1498.5631290297886,8,0,0,418.0,3679.0,
Lew Yan Foon A.,1482.0354924453818,1481.9834623916306,1481.9834623916306,1481.9834623916306,1,0,0,381.0,305.0,
Lewis J.,1496.3934294756511,1496.405721328523,1496.405721328523,1496.405721328523,2,0,0,1051.0,3162.0,
Leykina P.,1499.9810857794155,1499.9889252843664,1499.9810857794155,1499.9810857794155,0,2,0,201.0,3699.0,
Li A.,1569.0714304598528,1564.1009031225394,1544.682570647268,1594.682570647268,119,32,20,30.0,1.0,0.017250204464795638
Li N.,1531.0636541296076,1510.1899458815026,1509.2302926530404,1540.6813964338407,241,84,42,2.0,4447.0,-0.24667762775416358
