player,hard_elo,clay_elo,grass_elo,overall_elo,hard_matches,clay_matches,grass_matches,current_rank,days_since_last_match,recent_form_residual
Shibahara E.,1459.7162116739244,1478.5630250332997,1472.2015409983874,1460.2454246319837,,,,193.0,307.0,0.00037402132188024684
Shimizu A.,1482.619953806153,1492.257471711326,1492.257471711326,1484.5149434226519,,,,425.0,230.0,
Shinikova I.,1489.772106564241,1495.0624519905227,1495.0624519905227,1490.1249039810457,,,,214.0,1440.0,-0.10837190209427872
Shnaider D.,1732.023695166095,1709.8216812204405,1648.8853964925042,1759.681865363999,,,,14.0,11.0,0.22491751814515887
Shvedova Y.,1483.263693206478,1491.631846603239,1491.631846603239,1483.263693206478,,,,452.0,1825.0,-0.21312349727925523
Shymanovich I.,1473.7227411987042,1483.2962414873964,1478.7151911956637,1474.157865869312,,,,205.0,32.0,0.014018117551226894
Sidorova K.,1491.5119725514078,1495.9461758029452,1495.9461758029452,1491.8923516058906,,,,541.0,307.0,
Siegemund L.,1545.790767413319,1537.3620732746126,1529.9463571647,1560.6812851997936,,,,40.0,61.0,-0.01812707415495235
Sierra S.,1477.8777130566575,1554.1810964182082,1524.2547165159613,1540.860886876268,,,,86.0,26.0,-0.007335672665800874
Silva E.,1490.6911266511856,1490.6911266511856,1482.6911266511856,1481.3822533023715,,,,343.0,1545.0,
Siniakova K.,1631.0756937009014,1542.7401301714908,1577.7186932752356,1629.8912181082874,,,,44.0,12.0,-0.0687487775943671
Siskova A.,1489.1842356184466,1508.1430534043625,1498.1340215483265,1496.2680430966532,,,,255.0,209.0,
Snigur D.,1582.0759924176891,1555.9363635849186,1560.0153005932575,1603.8422359381682,,,,45.0,14.0,0.17270110609222167
Soboleva A.,1474.0787258584517,1476.384892090218,1484.25051006707,1468.5010201341402,,,,231.0,769.0,
Sobolieva A.,1495.8256759281667,1490.5192179238566,1495.8256759281667,1491.6513518563336,,,,256.0,462.0,
Sonmez Z.,1547.8354970128664,1515.4810852282592,1532.3035003087236,1558.1595324161785,,,,50.0,15.0,-0.020837194372283485
Sonobe W.,1506.5624733680818,1504.1403988233346,1504.1403988233346,1508.2807976466693,,,,263.0,311.0,
Sorribes Tormo S.,1506.1819807109669,1506.7768374783514,1479.6800685026553,1494.4535732373854,,,,212.0,40.0,-0.3021156748631563
Spiteri D.,1491.9553064674337,1483.5644307147302,1491.9553064674337,1483.9106129348675,,,,508.0,1209.0,
Sramkova R.,1480.9928438418842,1489.0001088534354,1495.9246599633716,1481.4969736403746,,,,141.0,26.0,-0.3198155548835146
Stakusic M.,1504.389633353943,1487.0368158187157,1492.7258218265883,1498.2430927116995,,,,130.0,179.0,0.03891224072039429
Starodubtseva Y.,1443.345517259417,1530.421456895021,1472.4275403631168,1482.4425398559524,,,,78.0,16.0,-0.1896756817451885
Stearns P.,1567.0966758457396,1614.2747541251233,1515.897164852614,1592.2105930654402,,,,53.0,14.0,-0.12407614420517321
Stefanini L.,1417.9894854706681,1410.3036923178101,1436.8325414664287,1402.173486836438,,,,142.0,14.0,-0.08755658602259209
Steiner V.,1484.027396851286,1468.465465635406,1484.027396851286,1468.0547937025724,,,,544.0,40.0,
Stephens S.,1457.802851516845,1496.4671911390155,1466.4773956004904,1467.1332838839737,,,,240.0,12.0,0.08374266472482556
Stevanovic N.,1498.808408921348,1493.8540123592895,1500.8333013048327,1497.616817842696,,,,204.0,865.0,
Stoiana M.,1452.7257953342364,1464.4459174461394,1473.6050736811299,1447.21014736226,,,,130.0,16.0,
Stojanovic N.,1474.8490106624388,1484.466320445118,1477.724095074247,1468.932640890236,,,,163.0,404.0,-0.15102215415360576
Stojsavljevic M.,1466.9093491200988,1477.2979769970975,1458.1649949365474,1454.5959539941953,,,,276.0,62.0,
Stollar F.,1496.7918911152606,1491.1353119286,1496.7918911152606,1493.5837822305214,,,,280.0,775.0,-0.1809775608422764
Stosur S.,1466.667902886859,1470.831208913029,1479.19936230979,1458.3987246195802,,,,490.0,1568.0,-0.27952704058019595
Strakhova V.,1484.0,1492.0,1492.0,1484.0,,,,303.0,355.0,
Strycova B.,1459.8100304965055,1478.8744702613058,1463.5423793812113,1452.2620664917977,,,,430.0,1097.0,-0.2656343966708121
Stusek J.,1491.97707290044,1488.9538392086324,1483.6127545356178,1483.9541458008798,,,,435.0,39.0,
Suarez Navarro C.,1484.0,1492.0,1492.0,1484.0,,,,335.0,1826.0,-0.10097485220279545
Sun L.,1487.542578010515,1481.5955147343666,1508.1024030613553,1496.6083995311599,,,,105.0,153.0,-0.0673053603757019
Svitolina E.,1855.6035249990514,1849.575369634214,1732.7390154338525,1886.1221073394288,,,,9.0,13.0,-0.06501620051631307
Swan K.,1516.2628374507146,1501.6581535313323,1486.501241579566,1503.3163070626647,,,,196.0,59.0,0.10273300503308325
Swiatek I.,1923.3339340729426,1905.396292120116,1814.2414551079673,1938.2961667671639,,,,5.0,8.0,0.1935924835652264
Szabanin N.,1476.7009203868772,1454.181666491374,1476.7009203868772,1453.4018407737544,,,,572.0,776.0,
Tagger L.,1589.9761040506896,1529.249421329872,1531.705494056985,1579.4109881139698,,,,48.0,16.0,0.1177894489888559
Tan H.,1426.5245482268654,1442.7023094429974,1473.065317126243,1425.4310263956809,,,,202.0,137.0,0.011786881862660525
Tararudee L.,1519.3549985771233,1513.769043948821,1516.3826204627921,1527.538087897642,,,,78.0,27.0,0.12404599438390812
Tauson C.,1613.7404743718484,1557.7432800608237,1553.872367972384,1608.5840803765495,,,,42.0,13.0,-0.10993974304368537
Teichmann J.,1518.7056548310825,1586.3989088965895,1495.1399590803944,1573.4948320416838,,,,170.0,91.0,0.15960892902070228
Thandi K.,1497.9866690886115,1498.3171083659222,1498.3171083659222,1496.6342167318442,,,,359.0,1446.0,
Tian F.,1488.1028687272646,1494.1072492529418,1494.1072492529418,1488.2144985058835,,,,553.0,1064.0,
Tig P.M.,1449.4627350680548,1453.7628287978084,1470.0531253367117,1440.1062506734231,,,,210.0,411.0,-0.12147686640527999
Tikhonova A.,1434.1028788754688,1426.6844022044618,1443.8687890104752,1403.7375780209507,,,,1178.0,153.0,
Timofeeva M.,1488.9720551877313,1464.567463429701,1489.215349270582,1471.3823450699877,,,,84.0,38.0,-0.18725347502952483
Tjandramulia O.,1483.1716187686043,1491.4252702808253,1491.4252702808253,1482.8505405616509,,,,421.0,1447.0,
Tjen J.,1528.5834737753444,1489.5533456505937,1485.5391199393923,1507.7126845506496,,,,37.0,12.0,-0.06573321441953078
Tkacheva M.,1480.914275738629,1490.1841899930496,1490.1841899930496,1480.368379986099,,,,366.0,1447.0,
Todoni A.,1466.6286170027777,1456.1337640516463,1457.7068882664403,1447.5993004854529,,,,90.0,426.0,-0.05862098495867851
Tomljanovic A.,1551.7234426992056,1494.5994258670744,1535.161950001539,1531.5648815503844,,,,94.0,61.0,-0.1273090237781077
Tomova V.,1428.034847677794,1423.058036026216,1428.8943099788262,1420.7829418455926,,,,207.0,47.0,-0.0664654864309831
Tona M.,1494.3984034941238,1497.4084965855886,1497.4084965855886,1494.816993171177,,,,384.0,45.0,
Topalova G.,1485.07819328277,1471.2138686314938,1485.07819328277,1470.1563865655398,,,,229.0,769.0,
Torres Murcia M.C.,1480.6521691808616,1463.0212144938957,1480.6521691808616,1461.304338361723,,,,880.0,152.0,
Toth A.,1482.6213420108747,1465.7104874149645,1482.6213420108747,1465.2426840217495,,,,371.0,776.0,
Townsend T.,1665.5370972013961,1570.664809800819,1555.382995968225,1666.2427545041535,,,,94.0,14.0,0.07939026344077138
Trevisan M.,1426.4448249348416,1441.4835561655573,1423.3923601789356,1413.071067622954,,,,516.0,117.0,-0.003185361703458678
Tsurenko L.,1518.5563097968795,1555.011507937298,1540.8916418668882,1532.0202815484308,,,,96.0,691.0,-0.20405397504456607
Tubello A.,1493.481877493277,1485.9010712360207,1493.481877493277,1486.9637549865536,,,,226.0,96.0,
Uchijima M.,1386.7659122407458,1428.3571761746002,1418.9337233275833,1385.3198062197353,,,,107.0,25.0,-0.18901686780997087
Udvardy P.,1465.058766687747,1517.2108098291183,1473.9006516360691,1500.35435767315,,,,77.0,17.0,-0.09325786149915355
Urgesi F.,1485.6445355802562,1469.1136249778506,1485.6445355802562,1471.2890711605123,,,,410.0,116.0,
Urhobo A.,1470.7953308379879,1463.813104022709,1479.71910976055,1459.4382195210999,,,,185.0,97.0,
Valdmannova V.,1485.5024948135715,1493.059288347532,1493.059288347532,1486.118576695064,,,,300.0,208.0,
Valentova T.,1593.4916813976433,1544.0072193481944,1541.9617257506495,1591.6194508494466,,,,64.0,13.0,0.09014559034812963
Van Uytvanck A.,1460.2412399371842,1440.6606626631587,1440.3917167901072,1427.6173133671402,,,,245.0,769.0,-0.27648977727540425
Van den Broek I.L.,1493.7310015231433,1493.7310015231433,1484.8267806645683,1487.4620030462868,,,,704.0,445.0,
Vandeweghe C.,1460.7947387781517,1499.6050428242138,1467.6050785131756,1467.913973969957,,,,136.0,1276.0,-0.04784957898932457
Vandewinkel H.,1478.9889417520117,1482.1032800129408,1480.390585463073,1473.0556134672438,,,,82.0,16.0,
Vedder E.,1484.1186678364509,1471.0254000843722,1476.6491755165766,1468.2373356729017,,,,249.0,410.0,
Vekic D.,1535.916031008283,1552.233950181991,1592.650731494508,1583.6429194110294,,,,34.0,14.0,0.01094510248965036
Vicens Mas R.,1491.9933466819293,1483.9933466819293,1491.9933466819293,1483.9866933638586,,,,177.0,1244.0,
Vickery S.,1426.4589045251396,1445.3877725096704,1460.4855471097899,1421.6071012273162,,,,160.0,720.0,-0.10443660661931747
Vidmanova D.,1474.789592412496,1478.957086087255,1480.4601293656597,1470.5683627362469,,,,88.0,17.0,0.016883603941513226
Vikhlyantseva N.,1483.2283057342675,1491.6141528671337,1491.6141528671337,1483.2283057342675,,,,170.0,1797.0,-0.18953548759732958
Voegele S.,1395.4253603350323,1436.2622678546172,1444.2622678546172,1388.5245357092342,,,,141.0,1609.0,-0.1152416398710136
Volodko K.,1483.8919098584454,1481.9696019531211,1488.6840261802226,1477.3680523604455,,,,267.0,1056.0,
Volynets K.,1446.652305713716,1457.8425093578521,1461.0910726497912,1465.9495019485264,,,,89.0,16.0,0.042088681686426765
Von Deichmann K.,1431.4411986994069,1451.5106476386566,1460.9005160402753,1421.8010320805506,,,,158.0,515.0,
Vondrousova M.,1739.3696498463964,1700.9780618699683,1735.6002219032964,1793.5840732163479,,,,34.0,229.0,-0.013768935308232533
Vrancken Peeters A.,1492.082671506082,1492.082671506082,1485.2346257300655,1484.1653430121642,,,,493.0,447.0,
Wagner S.,1484.623300110494,1492.305315720952,1492.305315720952,1484.610631441904,,,,316.0,1769.0,
Waltert S.,1465.15237481516,1452.3671128595129,1457.2059136361208,1449.1779570694598,,,,87.0,15.0,-0.10656967609667678
Wang M.,1481.5422782116189,1490.8264996296177,1490.8264996296177,1481.6529992592355,,,,410.0,703.0,
Wang Q.,1467.6870937069339,1460.7418754087264,1454.71577885132,1449.9015186056163,,,,403.0,704.0,-0.19012827440505936
Wang Xin.,1561.5768250550973,1508.1580943429133,1558.666327925021,1575.1418627700386,,,,36.0,11.0,0.10797302466851866
Wang Xiy.,1460.696054707495,1493.0257098402367,1456.418492192384,1479.5990582959682,,,,108.0,10.0,-0.001159293423858565
Wang Y.,1500.6255624154974,1494.0418229988006,1500.5040336621828,1511.0814532209931,,,,298.0,304.0,-0.05702098648630771
Watson H.,1447.8666792661988,1462.8006651943447,1464.1139969680646,1451.664412432436,,,,281.0,187.0,-0.14887506453322497
Wei S.,1422.456346432404,1464.0456671867319,1464.0456671867319,1428.091334373464,,,,207.0,307.0,-0.1331443461493425
Werner C.,1490.5754554476423,1500.56199028863,1497.831779016865,1495.6635580337302,,,,271.0,305.0,
Wickmayer Y.,1458.7203150521696,1486.0113229029519,1452.501383316953,1450.2841308575714,,,,764.0,426.0,-0.2928433689952233
Williams S.,1493.7201298502923,1489.8182802928532,1474.550685263278,1479.6365605857065,,,,471.0,61.0,-0.33289850799960896
Williams V.,1307.781834274865,1395.5351437754032,1382.600462538986,1307.0702875508064,,,,615.0,16.0,-0.29186472316950585
Wong C.,1467.2918408179216,1483.4212192774817,1483.4212192774817,1466.842438554963,,,,412.0,670.0,
Wong Hong Yi C.,1484.0,1492.0,1492.0,1484.0,,,,498.0,307.0,
Wozniacki C.,1593.8630565426001,1545.7582065793754,1574.1390511978855,1606.3583878204302,,,,71.0,727.0,0.05660577249199428
Wu H.C.,1488.0111166028191,1494.9965185173196,1494.9965185173196,1489.993037034639,,,,669.0,1054.0,
Wuerth T.,1492.916729215323,1485.2490123426983,1492.916729215323,1485.8334584306456,,,,205.0,412.0,
Wurth T.,1480.6096619129223,1481.0489899247782,1488.1800030937216,1476.3600061874433,,,,461.0,769.0,
Xu M.,1487.0778355882348,1487.0778355882348,1464.035854646996,1474.15567117647,,,,326.0,62.0,
Yamaguchi M.,1458.192225502259,1479.9053420164305,1479.9053420164305,1459.810684032861,,,,279.0,304.0,
Yamalapalli S.,1501.870009725078,1501.085464829603,1501.085464829603,1502.1709296592062,,,,344.0,304.0,
Yang V.,1483.9712124435896,1492.2729989919703,1492.2729989919703,1484.5459979839409,,,,1139.0,607.0,
Yang Y.,1481.789371211642,1491.7284738838562,1491.7284738838562,1483.456947767712,,,,236.0,1076.0,
Yao X.,1485.6153698236885,1493.1079895240193,1493.1079895240193,1486.2159790480387,,,,294.0,669.0,
Yastremska D.,1520.5229019128133,1504.1973591716182,1533.5814745259563,1522.4350623539558,,,,107.0,17.0,-0.2547653867930137
You X.,1429.5652498746344,1440.8937584971195,1458.406617622958,1416.8132352459163,,,,306.0,670.0,-0.1642602064792953
Yu E.,1487.312564906947,1493.6245882007765,1493.6245882007765,1487.249176401553,,,,763.0,1462.0,
Yuan Y.,1521.502065982414,1484.6575523763067,1478.919699242956,1527.1895891997797,,,,121.0,40.0,0.021579005391200667
Zaar L.,1492.5362131503693,1485.0066584138458,1492.5362131503693,1485.0724263007387,,,,335.0,103.0,
Zacarias M.,1476.9534725775206,1475.5548196321492,1483.9229730289103,1467.8459460578206,,,,212.0,1469.0,
Zakharova A.,1512.6584447513894,1488.7477528271484,1508.780787542953,1518.808020752921,,,,101.0,29.0,0.04598500491778457
Zanevska M.,1447.7126880536757,1449.578117097266,1423.7517216441074,1418.6501428028835,,,,112.0,1096.0,-0.3126005599596319
Zantedeschi A.,1492.1830063862212,1484.4737522993667,1492.1830063862212,1484.3660127724424,,,,603.0,1140.0,
Zarazua R.,1507.3548936548361,1470.0342638603256,1473.257444311917,1503.129080313936,,,,83.0,24.0,0.04580096346145318
Zavatska K.,1455.816056512331,1445.7626714909084,1468.3135339345783,1436.6270678691567,,,,174.0,769.0,-0.088827908793715
Zhang R.,1489.7250735012376,1495.030780130458,1495.030780130458,1490.061560260916,,,,836.0,340.0,
Zhang S.,1552.3841057277984,1466.553903886931,1499.4637759124394,1535.4893079970857,,,,54.0,14.0,-0.07456944217176009
Zhao C.,1448.324780700138,1462.782979069208,1461.6104412511688,1441.2575908023725,,,,620.0,27.0,0.023908695151641457
Zheng Q.,1717.5351897974265,1694.9355860420937,1565.1375668457301,1690.4207277380863,,,,123.0,33.0,-0.2918732133895766
Zheng S.,1418.1736673743617,1447.7979860585963,1456.4277462388843,1412.8554924777686,,,,681.0,593.0,-0.33102839327690753
Zheng W.,1481.334904297534,1490.7692238816435,1490.7692238816435,1481.5384477632867,,,,309.0,305.0,
Zhu C.,1484.0,1492.0,1492.0,1484.0,,,,596.0,306.0,
Zhu L.,1547.4007604584212,1469.3680096978087,1515.7676546463665,1542.846594599805,,,,219.0,317.0,-0.09060727689056652
Zidansek T.,1472.9822995493237,1509.5663207626649,1484.0993607361859,1498.0337591979783,,,,148.0,43.0,0.07894571572156589
Zucchini A.,1491.9200347924057,1483.9200347924057,1491.9200347924057,1483.8400695848115,,,,620.0,480.0,
Zueger J.,1465.8333570600232,1482.677132209617,1482.677132209617,1465.3542644192341,,,,180.0,1308.0,
Zuger J.,1500.8841449234885,1502.1582139841053,1500.8841449234885,1501.768289846977,,,,165.0,1502.0,
Zvonareva V.,1456.158102438315,1458.2857588386053,1467.1979499935537,1448.9919336774417,,,,326.0,104.0,0.008960602860510258
Xinyu W.,1500.0,1500.0,1500.0,1500.0,0,0,0,,,
Xiyu W.,1500.0,1500.0,1500.0,1500.0,0,0,0,,,
Frodin T.,1500.0,1500.0,1500.0,1500.0,0,0,0,,,
